SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-22-2017,Townhouse,5051 Sargent Rd NE,Washington,DC,20017,368000,3,1.5,Riggs Park,1120,1620,1950,26,329,,Sold,,,http://www.redfin.com/DC/Washington/5051-Sargent-Rd-NE-20017/home/10089326,MRIS,DC9998131,N,Y,38.951987,-76.989187
PAST SALE,September-18-2017,Townhouse,4713 12th St NE,Washington,DC,20017,649500,3,3.5,Brookland,1178,2834,1941,30,551,,Sold,,,http://www.redfin.com/DC/Washington/4713-12th-St-NE-20017/home/10089816,MRIS,DC10032961,N,Y,38.9467307,-76.9899596
PAST SALE,September-21-2017,Townhouse,1219 Trinidad Ave NE,Washington,DC,20002,485000,3,1.0,Trinidad,1020,1246,1925,27,475,,Sold,,,http://www.redfin.com/DC/Washington/1219-Trinidad-Ave-NE-20002/home/10180290,MRIS,DC10025395,N,Y,38.9028584,-76.9861991
PAST SALE,September-27-2017,Townhouse,553 45th St NE,Washington,DC,20019,230000,3,2.0,Deanwood,954,2370,1946,21,241,,Sold,,,http://www.redfin.com/DC/Washington/553-45th-St-NE-20019/home/10122765,MRIS,DC9989393,N,Y,38.8970188,-76.9375208
PAST SALE,September-29-2017,Single Family Residential,4608 Easy Pl SE,Washington,DC,20019,398000,3,2.5,Fort Dupont Park,1120,4180,1952,19,355,,Sold,,,http://www.redfin.com/DC/Washington/4608-Easy-Pl-SE-20019/home/10137017,MRIS,DC9993868,N,Y,38.8758042,-76.9333947
PAST SALE,July-21-2017,Townhouse,1882 Savannah Pl SE,Washington,DC,20020,339000,3,2.25,Randle Heights,1130,2380,1941,89,300,,Sold,,,http://www.redfin.com/DC/Washington/1882-Savannah-Pl-SE-20020/home/10161700,MRIS,DC9973736,N,Y,38.8484679,-76.9772533
PAST SALE,August-25-2017,Townhouse,941 Owens Rd,Oxon Hill,MD,20745,120000,3,1.5,East Meadows,1040,3374,1955,54,115,,Sold,,,http://www.redfin.com/MD/Oxon-Hill/941-Owens-Rd-20745/home/10778443,MRIS,PG10028411,N,Y,38.824564,-76.9943909
PAST SALE,September-28-2017,Townhouse,135 Danbury St SW,Washington,DC,20032,280000,3,3.5,Congress Heights,1152,640,2006,20,243,174,Sold,,,http://www.redfin.com/DC/Washington/135-Danbury-St-SW-20032/home/21647364,MRIS,DC9859771,N,Y,38.828032,-77.011051
PAST SALE,September-29-2017,Townhouse,1900 18th St SE,Washington,DC,20020,268000,3,1.5,Randle Heights,1080,1466,1940,19,248,,Sold,,,http://www.redfin.com/DC/Washington/1900-18th-St-SE-20020/home/10150172,MRIS,DC10010060,N,Y,38.867138,-76.978707
PAST SALE,September-18-2017,Townhouse,113 34th St SE,Washington,DC,20019,309000,3,1.5,Fort Dupont Park,1224,1525,1989,30,252,,Sold,,,http://www.redfin.com/DC/Washington/113-34th-St-SE-20019/home/10141628,MRIS,DC10034153,N,Y,38.8883715,-76.9577526
PAST SALE,September-18-2017,Townhouse,2422 3rd St NE,Washington,DC,20002,420000,3,1.0,Brookland,1080,1895,1927,30,389,,Sold,,,http://www.redfin.com/DC/Washington/2422-3rd-St-NE-20002/home/10074503,MRIS,DC9988706,N,Y,38.921969,-77.0023071
PAST SALE,,Single Family Residential,6304 Piney Branch Rd NW,Washington,DC,20011,570000,3,1.5,,1242,3275,1938,,459,,,,,http://www.redfin.com/DC/Washington/6304-Piney-Branch-Rd-NW-20011/home/10036214,,,N,Y,38.9665574,-77.0287382
PAST SALE,September-18-2017,Single Family Residential,6208 Sligo Mill Rd NE,Washington,DC,20011,586900,3,2.0,Takoma Park,1008,5026,1939,30,582,,Sold,,,http://www.redfin.com/DC/Washington/6208-Sligo-Mill-Rd-NE-20011/home/10078937,MRIS,DC9995446,N,Y,38.9659361,-77.0046326
PAST SALE,July-31-2017,Townhouse,36 Sherman Cir NW,Washington,DC,20011,470000,3,1.0,Petworth,1152,1767,1923,79,408,,Sold,,,http://www.redfin.com/DC/Washington/36-Sherman-Cir-NW-20011/home/10051333,MRIS,DC9943354,N,Y,38.9471035,-77.0229
PAST SALE,July-21-2017,Condo/Co-op,1441 Spring Rd NW #302,Washington,DC,20010,379900,3,1.5,Columbia Heights,1013,,1923,89,375,323,Sold,,,http://www.redfin.com/DC/Washington/1441-Spring-Rd-NW-20010/unit-302/home/11745020,MRIS,DC9966381,N,Y,38.9376751,-77.0351563
PAST SALE,August-18-2017,Townhouse,632 Lamont St NW,Washington,DC,20010,698000,3,3.5,Columbia Heights,1242,1511,1910,61,562,,Sold,,,http://www.redfin.com/DC/Washington/632-Lamont-St-NW-20010/home/10043557,MRIS,DC10009458,N,Y,38.931114,-77.0225464
PAST SALE,September-5-2017,Townhouse,743 Irving St NW,Washington,DC,20010,640000,3,1.0,Columbia Heights,1080,2430,1900,43,593,,Sold,,,http://www.redfin.com/DC/Washington/743-Irving-St-NW-20010/home/10032761,MRIS,DC9979062,N,Y,38.9292,-77.025019
PAST SALE,September-27-2017,Townhouse,5608 Kansas Ave NW,Washington,DC,20011,432000,3,1.5,Chillum,1152,1890,1931,21,375,,Sold,,,http://www.redfin.com/DC/Washington/5608-Kansas-Ave-NW-20011/home/10066632,MRIS,DC10052492,N,Y,38.958032,-77.014336
PAST SALE,September-29-2017,Townhouse,620 Jefferson St NW,Washington,DC,20011,516000,3,2.0,Petworth,1224,2208,1925,19,422,,Sold,,,http://www.redfin.com/DC/Washington/620-Jefferson-St-NW-20011/home/10056919,MRIS,DC9937445,N,Y,38.955034,-77.021465
PAST SALE,October-2-2017,Townhouse,6311 7th St NW,Washington,DC,20011,375000,3,1.0,Brightwood,1054,1463,1925,16,356,,Sold,,,http://www.redfin.com/DC/Washington/6311-7th-St-NW-20011/home/10055077,MRIS,DC10050057,N,Y,38.966612,-77.0222457
PAST SALE,September-5-2017,Townhouse,726 Emerson St NE,Washington,DC,20017,533000,3,2.0,Brookland,1224,1655,1948,43,435,,Sold,,,http://www.redfin.com/DC/Washington/726-Emerson-St-NE-20017/home/10083828,MRIS,DC10017007,N,Y,38.9501981,-76.9958015
PAST SALE,September-8-2017,Townhouse,4713 10th St NE,Washington,DC,20017,612500,3,3.5,Brookland,1216,3123,1941,40,504,,Sold,,,http://www.redfin.com/DC/Washington/4713-10th-St-NE-20017/home/10088284,MRIS,DC9980522,N,Y,38.9467294,-76.9923908
PAST SALE,September-1-2017,Townhouse,714 Decatur Pl NE,Washington,DC,20017,420000,3,1.5,Brookland,1188,1898,1952,47,354,,Sold,,,http://www.redfin.com/DC/Washington/714-Decatur-Pl-NE-20017/home/10084531,MRIS,DC9831989,N,Y,38.9489889,-76.9964261
PAST SALE,,Single Family Residential,207 Underwood St NW,Washington,DC,20012,350000,3,1.5,,1169,3879,1928,,299,,,,,http://www.redfin.com/DC/Washington/207-Underwood-St-NW-20012/home/10067225,,,N,Y,38.9688187,-77.0145392
PAST SALE,September-11-2017,Townhouse,4616 4th St NW,Washington,DC,20011,460000,3,1.5,Petworth,1112,1742,1926,37,414,,Sold,,,http://www.redfin.com/DC/Washington/4616-4th-St-NW-20011/home/10060406,MRIS,DC10013371,N,Y,38.946921,-77.017675
PAST SALE,,Condo/Co-op,3803 S St NW,Washington,DC,20007,850000,3,2.0,,1080,,1927,,787,,,,,http://www.redfin.com/DC/Washington/3803-S-St-NW-20007/home/9936355,,,N,Y,38.9146612,-77.0744475
PAST SALE,September-8-2017,Townhouse,606 Tuckerman St NW,Washington,DC,20011,415000,3,1.0,Brightwood,1054,1760,1927,40,394,,Sold,,,http://www.redfin.com/DC/Washington/606-Tuckerman-St-NW-20011/home/10055168,MRIS,DC9931845,N,Y,38.9671127,-77.0215557
PAST SALE,October-5-2017,Townhouse,90 O St NW,Washington,DC,20001,750000,3,1.0,Old City #2,900,864,1906,13,833,,Sold,,,http://www.redfin.com/DC/Washington/90-O-St-NW-20001/home/141446334,MRIS,DC10000118,N,Y,38.9084381,-77.0119351
PAST SALE,October-12-2017,Townhouse,5414 9th St NW,Washington,DC,20011,420000,3,1.5,Petworth,1064,1600,1906,6,395,,Sold,,,http://www.redfin.com/DC/Washington/5414-9th-St-NW-20011/home/10039651,MRIS,DC10061114,N,Y,38.95587,-77.0259957
PAST SALE,October-12-2017,Townhouse,1031 Euclid St NW,Washington,DC,20001,740300,3,2.5,Columbia Heights,1248,1393,1910,6,593,,Sold,,,http://www.redfin.com/DC/Washington/1031-Euclid-St-NW-20001/home/10030725,MRIS,DC10062731,N,Y,38.923995,-77.0265521
PAST SALE,,Condo/Co-op,2248 Southern Ave SE,Washington,DC,20020,124000,3,2.5,,1024,,1947,,121,,,,,http://www.redfin.com/DC/Washington/2248-Southern-Ave-SE-20020/home/10162180,,,N,Y,38.844898,-76.971305
PAST SALE,,Townhouse,754 Upsal St SE,Washington,DC,20032,200000,3,2.5,,1224,2610,1947,,163,,,,,http://www.redfin.com/DC/Washington/754-Upsal-St-SE-20032/home/10164939,,,N,Y,38.8398249,-76.9944852
PAST SALE,,Condo/Co-op,2226 16th St NE,Washington,DC,20018,220000,3,1.0,,1088,,1950,,202,,,,,http://www.redfin.com/DC/Washington/2226-16th-St-NE-20018/home/10098358,,,N,Y,38.9198496,-76.9813246
PAST SALE,August-14-2017,Townhouse,1836 Bay St SE,Washington,DC,20003,550000,3,2.0,Old City #1,1080,1602,1935,65,509,,Sold,,,http://www.redfin.com/DC/Washington/1836-Bay-St-SE-20003/home/9922245,MRIS,DC9863750,N,Y,38.887056,-76.977684
PAST SALE,August-14-2017,Townhouse,1230 Linden Pl NE,Washington,DC,20002,850000,3,2.0,Capitol Hill,1120,848,1900,65,759,,Sold,,,http://www.redfin.com/DC/Washington/1230-Linden-Pl-NE-20002/home/9909876,MRIS,DC9990704,N,Y,38.899705,-76.989096
PAST SALE,July-28-2017,Townhouse,308 Raleigh St SE,Washington,DC,20032,369900,3,3.0,Congress Heights,1088,2375,1929,82,340,,Sold,,,http://www.redfin.com/DC/Washington/308-Raleigh-St-SE-20032/home/10165987,MRIS,DC9942352,N,Y,38.8441861,-77.0015561
PAST SALE,August-18-2017,Townhouse,626 Chesapeake St SE,Washington,DC,20032,345000,3,2.0,Congress Heights,1044,3025,1949,61,330,,Sold,,,http://www.redfin.com/DC/Washington/626-Chesapeake-St-SE-20032/home/10168930,MRIS,DC9999014,N,Y,38.8294229,-76.9974666
PAST SALE,,Townhouse,2010 Savannah Pl SE,Washington,DC,20020,330000,3,2.0,,928,2103,1942,,356,,,,,http://www.redfin.com/DC/Washington/2010-Savannah-Pl-SE-20020/home/10161734,,,N,Y,38.849938,-76.975678
PAST SALE,September-22-2017,Townhouse,3321 Dubois Pl SE,Washington,DC,20019,365000,3,2.0,Fort Dupont Park,1024,2090,1948,26,356,,Sold,,,http://www.redfin.com/DC/Washington/3321-Dubois-Pl-SE-20019/home/10142095,MRIS,DC10024825,N,Y,38.885002,-76.9589
PAST SALE,September-28-2017,Townhouse,1726 Minnesota Ave SE,Washington,DC,20020,310000,3,2.0,Anacostia,1152,1825,1935,20,269,,Sold,,,http://www.redfin.com/DC/Washington/1726-Minnesota-Ave-SE-20020/home/10172944,MRIS,DC10027769,N,Y,38.869295,-76.979708
PAST SALE,September-29-2017,Townhouse,2425 18th Pl SE,Washington,DC,20020,206000,3,2.0,Randle Heights,1152,2760,1948,19,179,,Sold,,,http://www.redfin.com/DC/Washington/2425-18th-Pl-SE-20020/home/10160129,MRIS,DC9692780,N,Y,38.856434,-76.9782292
PAST SALE,,Condo/Co-op,19 Q St NW,Washington,DC,20001,207000,3,1.0,,1090,,1900,,190,,,,,http://www.redfin.com/DC/Washington/19-Q-St-NW-20001/home/9888025,,,N,Y,38.911307,-77.011066
PAST SALE,September-29-2017,Townhouse,2012 Ridge Pl SE,Washington,DC,20020,325000,3,1.5,Randle Heights,1100,2606,1941,19,295,,Sold,,,http://www.redfin.com/DC/Washington/2012-Ridge-Pl-SE-20020/home/10150676,MRIS,DC10040642,N,Y,38.8690152,-76.9757087
PAST SALE,October-10-2017,Townhouse,5151 Sheriff Rd NE,Washington,DC,20019,150000,3,1.0,Deanwood,930,2339,1944,8,161,,Sold,,,http://www.redfin.com/DC/Washington/5151-Sheriff-Rd-NE-20019/home/10126261,MRIS,DC10063442,N,Y,38.9033299,-76.9259189
PAST SALE,October-16-2017,Townhouse,1766 W St SE,Washington,DC,20020,335000,3,2.0,Anacostia,816,3134,1939,2,411,,Sold,,,http://www.redfin.com/DC/Washington/1766-W-St-SE-20020/home/10158253,MRIS,DC10042586,N,Y,38.8622626,-76.9789331
PAST SALE,October-16-2017,Townhouse,1504 Fort Davis Pl SE,Washington,DC,20020,265000,3,1.5,Fort Dupont Park,1088,2267,1943,2,244,,Sold,,,http://www.redfin.com/DC/Washington/1504-Fort-Davis-Pl-SE-20020/home/10137793,MRIS,DC10050053,N,Y,38.868361,-76.945416
PAST SALE,,Single Family Residential,55 46th St NE,Washington,DC,20019,194750,3,1.5,,1024,2563,1956,,190,,,,,http://www.redfin.com/DC/Washington/55-46th-St-NE-20019/home/10123434,,,N,Y,38.8911338,-76.9365722
PAST SALE,September-22-2017,Townhouse,1711 Fort Davis St SE,Washington,DC,20020,305500,3,2.0,Fort Dupont Park,1024,1962,1939,26,298,,Sold,,,http://www.redfin.com/DC/Washington/1711-Fort-Davis-St-SE-20020/home/10144534,MRIS,DC9986953,N,Y,38.866289,-76.949318
PAST SALE,July-20-2017,Townhouse,668 Brandywine St SE,Washington,DC,20032,303850,3,1.0,Congress Heights,1024,2420,1951,90,297,,Sold,,,http://www.redfin.com/DC/Washington/668-Brandywine-St-SE-20032/home/10168859,MRIS,DC9894607,N,Y,38.8302774,-76.9965273
PAST SALE,August-31-2017,Townhouse,1325 13th St NW #37,Washington,DC,20005,730000,3,2.5,Logan Circle,1248,,1875,48,585,582,Sold,,,http://www.redfin.com/DC/Washington/1325-13th-St-NW-20005/unit-37/home/9874294,MRIS,DC10016772,N,Y,38.9083181,-77.029269
PAST SALE,September-12-2017,Single Family Residential,1916 Shepherd St NE,Washington,DC,20018,490000,3,1.5,Michigan Park,1196,5614,1936,36,410,,Sold,,,http://www.redfin.com/DC/Washington/1916-Shepherd-St-NE-20018/home/10101461,MRIS,DC10011626,N,Y,38.9398538,-76.9773491
PAST SALE,September-15-2017,Townhouse,4222 3rd St NW,Washington,DC,20011,535000,3,2.0,Petworth,1120,1758,1923,33,478,,Sold,,,http://www.redfin.com/DC/Washington/4222-3rd-St-NW-20011/home/10064609,MRIS,DC10011028,N,Y,38.9428349,-77.0157191
PAST SALE,August-31-2017,Single Family Residential,3011 20th St NE,Washington,DC,20018,550000,3,2.0,Woodridge,1056,4463,1913,48,521,,Sold,,,http://www.redfin.com/DC/Washington/3011-20th-St-NE-20018/home/10307333,MRIS,DC10009825,N,Y,38.92854,-76.975832
PAST SALE,September-15-2017,Townhouse,5015 4th St NW,Washington,DC,20011,759000,3,3.5,Petworth,1152,1530,1932,33,659,,Sold,,,http://www.redfin.com/DC/Washington/5015-4th-St-NW-20011/home/10063628,MRIS,DC10016967,N,Y,38.9516014,-77.0173188
PAST SALE,September-20-2017,Townhouse,1122 Abbey Pl NE,Washington,DC,20002,520000,3,1.0,Old City #1,960,1038,1925,28,542,,Sold,,,http://www.redfin.com/DC/Washington/1122-Abbey-Pl-NE-20002/home/9892306,MRIS,DC10032442,N,Y,38.9044173,-77.0014962
PAST SALE,September-15-2017,Townhouse,613 Kensington Pl NE,Washington,DC,20011,355500,3,1.5,Riggs Park,1244,2725,1952,33,286,,Sold,,,http://www.redfin.com/DC/Washington/613-Kensington-Pl-NE-20011/home/10081320,MRIS,DC9980451,N,Y,38.9578401,-76.9971544
PAST SALE,,Townhouse,4314 Martin Luther King Junior Ave SW,Washington,DC,20032,201000,3,1.5,,1016,2500,1942,,198,,,,,http://www.redfin.com/DC/Washington/4314-Martin-Luther-King-Junior-Ave-SW-20032/home/10170531,,,N,Y,38.827293,-77.012219
PAST SALE,August-31-2017,Townhouse,529 Sheridan St NW,Washington,DC,20011,402000,3,1.0,Brightwood,1054,1760,1925,48,381,,Sold,,,http://www.redfin.com/DC/Washington/529-Sheridan-St-NW-20011/home/10055040,MRIS,DC9979114,N,Y,38.9663003,-77.0212044
PAST SALE,,Townhouse,925 Delafield Pl NW,Washington,DC,20011,323000,3,1.0,,1008,1620,1924,,320,,,,,http://www.redfin.com/DC/Washington/925-Delafield-Pl-NW-20011/home/10040951,,,N,Y,38.949217,-77.026364
PAST SALE,August-31-2017,Townhouse,1045 Michigan Ave NE #1045,Washington,DC,20017,426500,3,2.5,Brookland,1151,,1981,48,371,360,Sold,,,http://www.redfin.com/DC/Washington/1045-Michigan-Ave-NE-20017/unit-1045/home/10087770,MRIS,DC10011129,N,Y,38.9368888,-76.9919175
PAST SALE,August-31-2017,Townhouse,5028 N Capitol St NW,Washington,DC,20011,515000,3,1.5,Petworth,1152,1620,1939,48,447,,Sold,,,http://www.redfin.com/DC/Washington/5028-N-Capitol-St-NW-20011/home/10070158,MRIS,DC10003156,N,Y,38.9521426,-77.0093012
PAST SALE,August-28-2017,Townhouse,5725 2nd St NE,Washington,DC,20011,450000,3,2.0,Riggs Park,864,2165,1952,51,521,,Sold,,,http://www.redfin.com/DC/Washington/5725-2nd-St-NE-20011/home/10078391,MRIS,DC9959556,N,Y,38.9600396,-77.0043026
PAST SALE,August-29-2017,Townhouse,1809 H St NE,Washington,DC,20002,499000,3,1.5,Trinidad,1152,1600,1941,50,433,,Sold,,,http://www.redfin.com/DC/Washington/1809-H-St-NE-20002/home/10112083,MRIS,DC10018308,N,Y,38.899976,-76.977153
PAST SALE,August-29-2017,Townhouse,1653 Kramer St NE,Washington,DC,20002,505000,3,2.0,Old City #1,994,867,1909,50,508,,Sold,,,http://www.redfin.com/DC/Washington/1653-Kramer-St-NE-20002/home/10114050,MRIS,DC9974542,N,Y,38.897597,-76.980351
PAST SALE,July-27-2017,Single Family Residential,331 Peabody St NE,Washington,DC,20011,474900,3,2.0,Riggs Park,1216,2250,1948,83,391,,Sold,,,http://www.redfin.com/DC/Washington/331-Peabody-St-NE-20011/home/10080032,MRIS,DC9976916,N,Y,38.9625024,-77.0013777
PAST SALE,August-2-2017,Townhouse,61 Tuckerman St NW,Washington,DC,20011,400000,3,1.5,Takoma Park,1088,1760,1947,77,368,,Sold,,,http://www.redfin.com/DC/Washington/61-Tuckerman-St-NW-20011/home/10068115,MRIS,DC9984780,N,Y,38.967842,-77.01071
PAST SALE,August-4-2017,Townhouse,807 Jefferson St NE,Washington,DC,20011,300000,3,2.5,Riggs Park,1156,2794,1952,75,260,,Sold,,,http://www.redfin.com/DC/Washington/807-Jefferson-St-NE-20011/home/10082241,MRIS,DC10003953,N,Y,38.956178,-76.9936335
PAST SALE,August-1-2017,Townhouse,417 Missouri Ave NW,Washington,DC,20011,399999,3,2.0,Brightwood,1116,1537,1920,78,358,,Sold,,,http://www.redfin.com/DC/Washington/417-Missouri-Ave-NW-20011/home/10061679,MRIS,DC9978749,N,Y,38.958234,-77.018694
PAST SALE,July-27-2017,Townhouse,539 Madison St NE,Washington,DC,20011,290000,3,1.5,Riggs Park,1088,2108,1951,83,267,,Sold,,,http://www.redfin.com/DC/Washington/539-Madison-St-NE-20011/home/10081135,MRIS,DC10019612,N,Y,38.957574,-76.997925
PAST SALE,July-27-2017,Townhouse,232 Randolph Pl NE,Washington,DC,20002,400000,3,1.5,Eckington,1156,1497,1914,83,346,,Sold,,,http://www.redfin.com/DC/Washington/232-Randolph-Pl-NE-20002/home/10075556,MRIS,DC9933250,N,Y,38.9135442,-77.0024023
PAST SALE,,Townhouse,519 Tennessee Ave NE,Washington,DC,20002,344000,3,1.0,,1208,1120,1915,,285,,,,,http://www.redfin.com/DC/Washington/519-Tennessee-Ave-NE-20002/home/9916212,,,N,Y,38.8965778,-76.9841935
PAST SALE,,Condo/Co-op,1203 Linden Pl NE,Washington,DC,20002,399999,3,1.0,,1192,,1900,,336,,,,,http://www.redfin.com/DC/Washington/1203-Linden-Pl-NE-20002/home/9910022,,,N,Y,38.8994205,-76.9897939
